,,,,,시간,00시,00시,01시,01시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
대송지하차도,하행,2,대송동지하차도 동측,대송동지하차도 서측,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,하행,2,대송동지하차도 동측,대송동지하차도 서측,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,하행,2,대송동지하차도 동측,대송동지하차도 서측,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,하행,2,대송동지하차도 동측,대송동지하차도 서측,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,하행,2,대송동지하차도 동측,대송동지하차도 서측,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,하행,계,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대송지하차도,소계,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대학로,상행,1,무거삼거리,울산대학교,00분,0,0,0,0,46,0,95,0,139,0,301,3,460,3,491,3,335,3,439,4,395,3,379,4,382,3,450,3,416,3,302,3,409,3,333,3,293,3,319,3,329,3,313,3,262,3,6888,56
대학로,상행,1,무거삼거리,울산대학교,15분,0,0,0,0,100,0,92,0,157,2,333,3,476,3,449,3,375,3,353,3,446,3,391,3,388,3,413,3,293,3,321,3,372,3,360,3,317,3,270,3,343,3,276,3,260,2,6785,55
대학로,상행,1,무거삼거리,울산대학교,30분,0,0,-,-,87,0,80,1,194,3,371,3,449,3,379,3,443,3,415,3,412,3,264,2,407,3,365,3,303,3,351,3,325,3,307,3,300,3,274,3,281,3,249,3,193,1,6449,55
대학로,상행,1,무거삼거리,울산대학교,45분,0,0,0,0,108,0,87,0,249,3,408,3,492,4,352,3,292,3,431,3,422,3,358,3,401,3,414,3,281,3,310,4,350,3,345,4,303,3,308,3,351,3,241,3,211,1,6714,58
대학로,상행,1,무거삼거리,울산대학교,소계,0,0,0,0,341,0,354,1,739,8,1413,12,1877,13,1671,12,1445,12,1638,13,1675,12,1392,12,1578,12,1642,12,1293,12,1284,13,1456,12,1345,13,1213,12,1171,12,1304,12,1079,12,926,7,26836,224
대학로,상행,2,울산대학교,산림조합앞,00분,0,0,0,0,0,0,69,0,69,0,99,10,81,9,81,10,81,10,81,9,81,9,81,9,81,10,121,9,104,9,104,9,93,9,81,7,87,7,81,10,77,10,82,10,87,7,1721,163
대학로,상행,2,울산대학교,산림조합앞,15분,0,0,0,0,0,0,69,0,99,4,89,9,81,10,81,9,81,9,81,10,81,10,81,10,81,9,104,10,121,10,106,9,84,9,81,7,84,9,81,9,77,10,82,9,77,6,1721,168
대학로,상행,2,울산대학교,산림조합앞,30분,0,0,-,-,0,0,69,4,99,10,87,10,81,9,81,10,81,9,81,9,81,10,54,6,100,10,87,9,121,9,122,9,81,9,81,9,84,9,87,9,82,9,82,6,77,1,1718,166
대학로,상행,2,울산대학교,산림조합앞,45분,0,0,0,0,23,0,69,0,99,6,81,10,81,10,81,9,81,10,81,10,81,9,81,10,121,10,121,10,104,10,118,10,87,9,84,9,87,10,77,10,87,10,87,9,77,1,1808,172
대학로,상행,2,울산대학교,산림조합앞,소계,0,0,0,0,23,0,276,4,366,20,356,39,324,38,324,38,324,38,324,38,324,38,297,35,383,39,433,38,450,38,450,37,345,36,327,32,342,35,326,38,323,39,333,34,318,15,6968,669
대학로,상행,3,산림조합앞,신복로터리,00분,0,0,0,0,0,0,78,0,100,0,294,5,273,3,329,7,313,7,412,3,401,3,362,5,402,5,335,5,279,5,307,5,178,5,171,6,208,3,294,5,312,5,340,5,279,2,5667,84
대학로,상행,3,산림조합앞,신복로터리,15분,0,0,0,0,14,0,86,0,157,1,266,3,330,7,322,5,337,7,367,7,394,7,400,7,346,3,259,3,346,5,262,5,189,3,242,5,251,5,316,3,374,5,349,5,240,2,5847,88
대학로,상행,3,산림조합앞,신복로터리,30분,0,0,-,-,73,0,95,3,168,5,256,5,332,5,349,5,411,3,423,3,404,7,244,2,367,5,252,3,308,3,405,5,194,3,232,3,194,5,366,3,319,3,270,3,203,2,5865,76
대학로,상행,3,산림조합앞,신복로터리,45분,0,0,0,0,76,0,112,0,203,3,228,7,345,7,335,5,333,5,352,5,450,5,335,7,327,7,252,5,326,7,285,7,176,3,217,5,235,7,261,5,388,5,297,3,187,1,5720,99
대학로,상행,3,산림조합앞,신복로터리,소계,0,0,0,0,163,0,371,3,628,9,1044,20,1280,22,1335,22,1394,22,1554,18,1649,22,1341,21,1442,20,1098,16,1259,20,1259,22,737,14,862,19,888,20,1237,16,1393,18,1256,16,909,7,23099,347
대학로,상행,계,,,,0,0,0,0,527,0,1001,8,1733,37,2813,71,3481,73,3330,72,3163,72,3516,69,3648,72,3030,68,3403,71,3173,66,3002,70,2993,72,2538,62,2534,64,2443,67,2734,66,3020,69,2668,62,2153,29,56903,1240
대학로,하행,1,신복로터리,산림조합앞,00분,0,0,0,0,0,0,91,0,133,0,269,5,418,6,477,6,375,6,335,6,396,6,310,6,362,6,408,6,389,6,401,6,408,6,389,6,381,6,330,5,379,6,334,6,310,6,6895,106
대학로,하행,1,신복로터리,산림조합앞,15분,0,0,0,0,33,0,78,0,156,0,326,6,424,6,386,6,326,6,353,6,414,6,399,6,386,6,353,6,377,6,378,6,408,6,382,5,370,6,348,6,370,6,334,6,287,6,6888,107
대학로,하행,1,신복로터리,산림조합앞,30분,0,0,-,-,103,0,102,0,209,2,346,6,476,6,469,6,391,6,364,6,315,6,221,4,333,6,353,6,367,6,446,6,404,5,405,6,412,6,376,6,370,6,311,6,240,6,7013,107
대학로,하행,1,신복로터리,산림조합앞,45분,0,0,0,0,89,0,120,0,232,4,385,6,429,6,442,5,382,6,391,6,392,6,397,6,331,6,354,6,388,6,352,6,346,6,368,6,376,6,353,6,368,6,330,6,259,6,7084,111
대학로,하행,1,신복로터리,산림조합앞,소계,0,0,0,0,225,0,391,0,730,6,1326,23,1747,24,1774,23,1474,24,1443,24,1517,24,1327,22,1412,24,1468,24,1521,24,1577,24,1566,23,1544,23,1539,24,1407,23,1487,24,1309,24,1096,24,27880,431
대학로,하행,2,산림조합앞,울산대학교,00분,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,7,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,45,8,45,9,45,9,45,9,180,159
대학로,하행,2,산림조합앞,울산대학교,15분,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7,0,9,0,9,0,9,0,6,0,9,45,9,45,9,45,9,45,9,180,157
대학로,하행,2,산림조합앞,울산대학교,30분,0,0,-,-,0,0,0,0,0,0,0,7,0,7,0,9,0,9,0,9,0,9,0,6,0,7,0,9,0,9,0,7,0,8,0,7,45,9,45,9,45,9,45,9,45,9,225,148
대학로,하행,2,산림조합앞,울산대학교,45분,0,0,0,0,0,0,0,0,0,4,0,9,0,9,0,8,0,9,0,9,0,9,0,9,0,9,0,9,0,7,0,9,0,7,0,9,45,9,45,9,45,9,45,9,45,9,225,161
대학로,하행,2,산림조합앞,울산대학교,소계,0,0,0,0,0,0,0,0,0,4,0,34,0,34,0,33,0,36,0,36,0,36,0,33,0,34,0,34,0,34,0,34,0,33,0,31,90,36,180,35,180,36,180,36,180,36,810,625
대학로,하행,3,울산대학교,무거삼거리,00분,0,0,0,0,33,0,79,0,85,0,174,5,209,6,313,4,318,5,278,6,297,6,330,5,313,6,404,6,376,6,315,6,365,6,424,6,346,5,286,6,284,5,344,6,233,6,5806,101
대학로,하행,3,울산대학교,무거삼거리,15분,0,0,0,0,67,0,70,0,106,0,180,6,227,6,307,6,262,6,298,6,370,5,322,5,328,6,418,5,354,6,310,6,383,6,394,5,289,6,299,6,224,6,284,6,185,6,5677,104
대학로,하행,3,울산대학교,무거삼거리,30분,0,0,-,-,70,0,75,0,138,1,135,5,267,4,334,6,358,6,292,6,282,5,208,3,310,5,352,6,334,6,291,5,382,6,419,5,293,6,303,5,318,6,234,4,171,5,5566,95
대학로,하행,3,울산대학교,무거삼거리,45분,0,0,0,0,82,0,79,0,140,3,210,6,326,6,319,5,316,5,316,6,321,6,326,6,292,6,347,6,363,5,369,6,399,5,367,4,311,5,290,5,332,6,208,4,172,4,5885,99
대학로,하행,3,울산대학교,무거삼거리,소계,0,0,0,0,252,0,303,0,469,4,699,22,1029,22,1273,21,1254,22,1184,24,1270,22,1186,19,1243,23,1521,23,1427,23,1285,23,1529,23,1604,20,1239,22,1178,22,1158,23,1070,20,761,21,22934,399
대학로,하행,계,,,,0,0,0,0,477,0,694,0,1199,14,2025,79,2776,80,3047,77,2728,82,2627,84,2787,82,2513,74,2655,81,2989,81,2948,81,2862,81,3095,79,3148,74,2868,82,2765,80,2825,83,2559,80,2037,81,51624,1455
대학로,소계,,,,,0,0,0,0,1004,0,1695,8,2932,51,4838,150,6257,153,6377,149,5891,154,6143,153,6435,154,5543,142,6058,152,6162,147,5950,151,5855,153,5633,141,5682,138,5311,149,5499,146,5845,152,5227,142,4190,110,108527,2695
덕신로,상행,1,대덕삼거리,화산교차로,00분,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,9,0,6,0,9,0,8,0,6,0,3,0,3,0,3,0,0,0,6,0,6,0,4,0,3,0,81
덕신로,상행,1,대덕삼거리,화산교차로,15분,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,9,0,6,0,9,0,6,0,5,0,8,0,3,0,6,0,6,0,3,0,0,0,6,0,3,0,7,0,3,0,89
덕신로,상행,1,대덕삼거리,화산교차로,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,3,0,8,0,5,0,3,0,3,0,3,0,6,0,9,0,6,0,3,0,6,0,68
덕신로,상행,1,대덕삼거리,화산교차로,45분,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,0,8,0,6,0,6,0,6,0,4,0,7,0,9,0,4,0,0,0,6,0,6,0,8,0,5,0,0,0,93
덕신로,상행,1,대덕삼거리,화산교차로,소계,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,18,0,18,0,21,0,24,0,21,0,23,0,28,0,21,0,21,0,16,0,9,0,12,0,27,0,23,0,19,0,12,0,331
덕신로,상행,계,,,,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,18,0,18,0,21,0,24,0,21,0,23,0,28,0,21,0,21,0,16,0,9,0,12,0,27,0,23,0,19,0,12,0,331
덕신로,하행,1,화산교차로,대덕삼거리,00분,0,0,0,0,0,0,0,4,0,4,0,8,0,4,0,8,0,8,0,8,0,6,0,7,0,7,0,7,0,9,0,5,0,4,0,3,0,8,0,6,0,9,0,8,0,0,0,123
덕신로,하행,1,화산교차로,대덕삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,7,0,5,0,8,0,4,0,4,0,9,0,7,0,5,0,8,0,0,0,4,0,4,0,5,0,5,0,5,0,0,0,93
덕신로,하행,1,화산교차로,대덕삼거리,30분,0,0,-,-,0,0,0,0,0,4,0,5,0,6,0,8,0,7,0,8,0,10,0,4,0,4,0,8,0,4,0,10,0,8,0,4,0,8,0,11,0,8,0,11,0,0,0,128
덕신로,하행,1,화산교차로,대덕삼거리,45분,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,8,0,8,0,4,0,9,0,8,0,8,0,10,0,8,0,7,0,1,0,4,0,8,0,11,0,10,0,4,0,0,0,121
덕신로,하행,1,화산교차로,대덕삼거리,소계,0,0,0,0,0,0,0,4,0,12,0,18,0,27,0,31,0,28,0,28,0,29,0,23,0,28,0,32,0,26,0,30,0,13,0,15,0,28,0,33,0,32,0,28,0,0,0,465
덕신로,하행,계,,,,0,0,0,0,0,0,0,4,0,12,0,18,0,27,0,31,0,28,0,28,0,29,0,23,0,28,0,32,0,26,0,30,0,13,0,15,0,28,0,33,0,32,0,28,0,0,0,465
덕신로,소계,,,,,0,0,0,0,0,0,0,4,0,12,0,27,0,36,0,49,0,46,0,49,0,53,0,44,0,51,0,60,0,47,0,51,0,29,0,24,0,40,0,60,0,55,0,47,0,12,0,796
덕하로,상행,1,덕하삼거리,제네삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,2,0,4,0,3,0,6,0,6,0,2,0,7,0,2,0,8,0,6,0,1,0,5,0,5,0,6,0,8,0,7,0,87
덕하로,상행,1,덕하삼거리,제네삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,7,0,7,0,6,0,6,0,0,0,6,0,2,0,6,0,0,0,6,0,7,0,4,0,7,0,2,0,1,0,5,0,81
덕하로,상행,1,덕하삼거리,제네삼거리,30분,0,0,-,-,0,0,0,0,0,1,0,7,0,1,0,5,0,4,0,1,0,0,0,7,0,4,0,7,0,7,0,6,0,7,0,1,0,6,0,4,0,7,0,1,0,1,0,77
덕하로,상행,1,덕하삼거리,제네삼거리,45분,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,3,0,6,0,8,0,7,0,7,0,2,0,7,0,2,0,2,0,0,0,8,0,0,0,7,0,5,0,1,0,0,0,76
덕하로,상행,1,덕하삼거리,제네삼거리,소계,0,0,0,0,0,0,0,0,0,6,0,17,0,15,0,17,0,21,0,18,0,19,0,20,0,14,0,23,0,17,0,16,0,19,0,17,0,15,0,23,0,20,0,11,0,13,0,321
덕하로,상행,계,,,,0,0,0,0,0,0,0,0,0,6,0,17,0,15,0,17,0,21,0,18,0,19,0,20,0,14,0,23,0,17,0,16,0,19,0,17,0,15,0,23,0,20,0,11,0,13,0,321
덕하로,하행,1,제네삼거리,덕하삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,2,0,0,0,5,0,4,0,3,0,3,0,4,0,5,0,5,0,2,0,3,0,2,0,4,0,1,0,5,0,2,0,60
덕하로,하행,1,제네삼거리,덕하삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,5,0,4,0,2,0,1,0,5,0,2,0,5,0,2,0,3,0,2,0,4,0,6,0,6,0,5,0,0,0,63
덕하로,하행,1,제네삼거리,덕하삼거리,30분,0,0,-,-,0,0,0,0,0,1,0,2,0,6,0,1,0,5,0,5,0,4,0,0,0,1,0,4,0,1,0,4,0,2,0,3,0,5,0,2,0,4,0,2,0,0,0,52
덕하로,하행,1,제네삼거리,덕하삼거리,45분,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,5,0,2,0,2,0,5,0,4,0,5,0,2,0,5,0,4,0,5,0,3,0,1,0,5,0,1,0,5,0,0,0,65
덕하로,하행,1,제네삼거리,덕하삼거리,소계,0,0,0,0,0,0,0,0,0,4,0,16,0,16,0,13,0,12,0,16,0,15,0,8,0,14,0,12,0,16,0,15,0,12,0,11,0,12,0,17,0,12,0,17,0,2,0,240
덕하로,하행,계,,,,0,0,0,0,0,0,0,0,0,4,0,16,0,16,0,13,0,12,0,16,0,15,0,8,0,14,0,12,0,16,0,15,0,12,0,11,0,12,0,17,0,12,0,17,0,2,0,240
덕하로,소계,,,,,0,0,0,0,0,0,0,0,0,10,0,33,0,31,0,30,0,33,0,34,0,34,0,28,0,28,0,35,0,33,0,31,0,31,0,28,0,27,0,40,0,32,0,28,0,15,0,561
돋질로,상행,1,봉월사거리,시청사거리,00분,0,0,0,0,0,0,74,0,77,0,113,0,159,0,333,0,248,0,257,0,199,0,174,0,237,0,229,0,171,0,226,0,237,0,238,0,196,0,158,0,165,0,187,0,144,0,3822,0
돋질로,상행,1,봉월사거리,시청사거리,15분,0,0,0,0,52,0,70,0,93,0,121,0,195,0,324,0,238,0,233,0,230,0,227,0,190,0,213,0,200,0,183,0,215,0,204,0,215,0,172,0,174,0,172,0,140,0,3861,0
돋질로,상행,1,봉월사거리,시청사거리,30분,0,0,-,-,90,0,70,0,117,0,151,0,224,0,281,0,236,0,233,0,245,0,117,0,199,0,240,0,217,0,212,0,214,0,240,0,183,0,145,0,190,0,160,0,136,0,3900,0
돋질로,상행,1,봉월사거리,시청사거리,45분,0,0,0,0,55,0,68,0,100,0,151,0,240,0,268,0,262,0,227,0,185,0,205,0,231,0,219,0,232,0,206,0,264,0,228,0,197,0,159,0,156,0,152,0,140,0,3945,0
돋질로,상행,1,봉월사거리,시청사거리,소계,0,0,0,0,197,0,282,0,387,0,536,0,818,0,1206,0,984,0,950,0,859,0,723,0,857,0,901,0,820,0,827,0,930,0,910,0,791,0,634,0,685,0,671,0,560,0,15528,0
돋질로,상행,2,시청사거리,달리사거리,00분,0,0,0,0,0,0,99,0,72,0,133,1,182,1,348,1,329,1,300,1,264,1,266,1,268,1,283,0,246,1,314,1,289,0,288,0,256,0,194,1,179,1,149,0,113,0,4572,12
돋질로,상행,2,시청사거리,달리사거리,15분,0,0,0,0,22,0,77,0,77,0,155,0,187,0,306,0,280,1,302,0,251,1,278,0,249,0,279,1,263,1,259,1,259,0,351,0,220,0,193,1,178,1,145,1,81,1,4412,9
돋질로,상행,2,시청사거리,달리사거리,30분,0,0,-,-,86,0,68,0,81,0,164,1,242,1,327,1,289,0,297,1,291,0,178,0,244,1,313,0,224,0,273,0,243,1,266,0,205,1,188,1,191,0,148,0,81,0,4399,8
돋질로,상행,2,시청사거리,달리사거리,45분,0,0,0,0,78,0,68,0,94,1,186,0,232,0,357,1,315,0,272,1,286,1,276,1,321,1,279,0,304,0,270,1,300,1,244,0,200,0,203,0,172,1,150,2,94,0,4701,11
돋질로,상행,2,시청사거리,달리사거리,소계,0,0,0,0,186,0,312,0,324,1,638,2,843,2,1338,3,1213,2,1171,3,1092,3,998,2,1082,3,1154,1,1037,2,1116,3,1091,2,1149,0,881,1,778,3,720,3,592,3,369,1,18084,40
돋질로,상행,3,달리사거리,예술회관사거리,00분,0,0,0,0,0,0,72,0,59,0,103,1,136,1,350,1,358,2,378,1,388,1,426,0,365,1,431,0,404,1,398,1,432,0,475,0,370,1,372,1,296,1,264,0,138,0,6215,13
돋질로,상행,3,달리사거리,예술회관사거리,15분,0,0,0,0,28,0,74,0,56,0,126,1,216,0,361,0,347,1,349,0,420,1,349,1,372,0,419,0,429,2,432,1,437,0,407,0,373,1,300,1,281,0,260,1,154,1,6190,11
돋질로,상행,3,달리사거리,예술회관사거리,30분,0,0,-,-,76,0,68,0,77,0,136,1,234,1,388,1,391,0,350,1,369,0,228,0,389,1,446,1,433,0,438,0,470,1,481,0,371,1,293,1,294,1,199,0,142,0,6273,10
돋질로,상행,3,달리사거리,예술회관사거리,45분,0,0,0,0,72,0,69,0,76,0,169,0,319,0,416,0,341,0,365,1,383,0,352,1,451,1,408,0,364,0,428,1,501,1,470,0,396,0,309,0,279,1,186,2,118,0,6472,8
돋질로,상행,3,달리사거리,예술회관사거리,소계,0,0,0,0,176,0,283,0,268,0,534,3,905,2,1515,2,1437,3,1442,3,1560,2,1355,2,1577,3,1704,1,1630,3,1696,3,1840,2,1833,0,1510,3,1274,3,1150,3,909,3,552,1,25150,42
돋질로,상행,4,예술회관사거리,남구보건소사거리,00분,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,2,0,4,0,2,0,0,0,2,0,4,0,4,0,0,0,2,0,2,0,2,0,4,0,0,0,2,0,40
돋질로,상행,4,예술회관사거리,남구보건소사거리,15분,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,4,0,4,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,26
돋질로,상행,4,예술회관사거리,남구보건소사거리,30분,0,0,-,-,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,4,0,2,0,0,0,0,0,4,0,2,0,0,0,4,0,4,0,6,0,4,0,2,0,0,0,0,0,40
돋질로,상행,4,예술회관사거리,남구보건소사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,20
돋질로,상행,4,예술회관사거리,남구보건소사거리,소계,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,8,0,8,0,8,0,8,0,6,0,6,0,10,0,12,0,4,0,6,0,10,0,8,0,8,0,4,0,4,0,126
돋질로,상행,5,남구보건소사거리,중리사거리,00분,0,0,0,0,0,0,83,0,98,0,203,1,235,2,280,1,301,4,329,3,358,1,368,2,338,1,352,2,326,3,316,1,314,1,404,3,361,3,332,2,270,3,236,1,171,1,5675,35
돋질로,상행,5,남구보건소사거리,중리사거리,15분,0,0,0,0,25,0,81,0,105,0,217,3,267,0,348,2,323,0,331,1,332,1,337,1,306,2,313,1,295,1,321,1,308,2,348,2,367,0,358,1,278,1,254,2,128,3,5642,24
돋질로,상행,5,남구보건소사거리,중리사거리,30분,0,0,-,-,84,0,82,0,119,0,244,1,285,2,333,1,372,1,285,1,355,2,228,1,317,0,348,1,353,3,378,1,344,1,342,1,374,3,324,1,267,4,215,1,115,0,5764,25
돋질로,상행,5,남구보건소사거리,중리사거리,45분,0,0,0,0,77,0,82,0,139,0,245,0,287,1,343,1,327,2,302,1,326,0,330,1,342,3,339,0,339,1,329,1,339,0,332,1,400,2,311,2,257,2,211,1,133,0,5790,19
돋질로,상행,5,남구보건소사거리,중리사거리,소계,0,0,0,0,186,0,328,0,461,0,909,5,1074,5,1304,5,1323,7,1247,6,1371,4,1263,5,1303,6,1352,4,1313,8,1344,4,1305,4,1426,7,1502,8,1325,6,1072,10,916,5,547,4,22871,103
돋질로,상행,6,중리사거리,명촌교남교차,00분,0,0,0,0,42,0,66,0,54,0,94,0,129,0,143,2,192,2,240,0,234,2,268,0,276,2,217,0,257,0,222,2,238,0,233,2,266,2,238,0,202,0,185,2,119,0,3915,16
돋질로,상행,6,중리사거리,명촌교남교차,15분,0,0,0,0,64,0,55,0,56,0,107,0,128,2,201,0,219,0,219,0,224,0,224,2,279,0,226,0,231,0,214,0,268,2,223,0,259,0,220,0,215,2,199,0,120,2,3951,10
돋질로,상행,6,중리사거리,명촌교남교차,30분,0,0,-,-,55,0,53,0,66,0,129,0,168,0,178,0,213,2,234,0,222,2,139,0,226,0,216,2,245,0,240,2,256,0,235,0,259,2,214,0,209,0,194,2,124,0,3875,12
돋질로,상행,6,중리사거리,명촌교남교차,45분,0,0,0,0,51,0,52,0,75,0,147,2,179,0,221,0,217,0,207,0,257,0,223,0,235,2,245,0,214,0,229,0,262,0,245,0,236,2,217,2,183,0,143,2,92,0,3930,10
돋질로,상행,6,중리사거리,명촌교남교차,소계,0,0,0,0,212,0,226,0,251,0,477,2,604,2,743,2,841,4,900,0,937,4,854,2,1016,4,904,2,947,0,905,4,1024,2,936,2,1020,6,889,2,809,2,721,6,455,2,15671,48
돋질로,상행,계,,,,0,0,0,0,957,0,1431,0,1691,1,3094,20,4244,15,6106,16,5798,24,5710,20,5819,21,5193,19,5835,22,6015,14,5747,23,5888,26,6190,14,6254,15,5704,28,4900,22,4436,26,3809,21,2483,12,97304,359
돋질로,하행,1,명촌교남교차,중리사거리,00분,0,0,0,0,36,0,77,0,58,0,102,0,131,0,156,2,243,0,213,2,256,0,295,2,310,0,254,2,230,2,299,0,242,0,216,0,272,0,242,2,218,2,168,0,135,0,4153,14
돋질로,하행,1,명촌교남교차,중리사거리,15분,0,0,0,0,74,0,70,0,52,0,126,0,168,2,217,0,275,2,218,0,305,2,259,0,271,0,248,0,253,0,257,2,251,0,308,0,273,0,227,2,197,0,159,2,119,0,4327,12
돋질로,하행,1,명촌교남교차,중리사거리,30분,0,0,-,-,65,0,68,0,76,0,116,2,171,0,217,2,268,0,271,0,283,0,174,0,226,2,257,0,250,2,261,0,233,0,264,2,267,2,216,0,185,0,144,0,134,0,4146,12
돋질로,하행,1,명촌교남교차,중리사거리,45분,0,0,0,0,73,0,62,0,73,2,113,0,167,0,204,0,287,0,252,2,277,0,290,2,235,0,240,0,219,0,253,2,256,2,285,0,246,0,194,0,174,2,156,0,111,0,4167,12
돋질로,하행,1,명촌교남교차,중리사거리,소계,0,0,0,0,248,0,277,0,259,2,457,2,637,2,794,4,1073,2,954,4,1121,2,1018,4,1042,2,999,2,952,4,1070,4,982,2,1073,2,1058,2,879,4,774,4,627,2,499,0,16793,50
돋질로,하행,2,중리사거리,남구보건소사거리,00분,0,0,0,0,0,0,49,0,60,0,62,0,87,0,141,0,160,0,178,0,188,0,203,0,199,0,236,0,209,0,241,0,229,0,285,0,252,0,195,0,208,0,145,0,122,0,3449,0
돋질로,하행,2,중리사거리,남구보건소사거리,15분,0,0,0,0,23,0,57,0,54,0,94,0,92,0,172,0,175,0,157,0,200,0,195,0,236,0,188,0,251,0,224,0,209,0,249,0,209,0,201,0,199,0,159,0,121,0,3465,0
돋질로,하행,2,중리사거리,남구보건소사거리,30분,0,0,-,-,77,0,54,0,64,0,109,0,131,0,164,0,223,0,166,0,230,0,125,0,215,0,222,0,228,0,186,0,262,0,248,0,233,0,188,0,178,0,176,0,114,0,3593,0
돋질로,하행,2,중리사거리,남구보건소사거리,45분,0,0,0,0,70,0,66,0,68,0,102,0,125,0,201,0,178,0,184,0,218,0,187,0,214,0,212,0,239,0,221,0,214,0,229,0,212,0,170,0,191,0,121,0,96,0,3518,0
돋질로,하행,2,중리사거리,남구보건소사거리,소계,0,0,0,0,170,0,226,0,246,0,367,0,435,0,678,0,736,0,685,0,836,0,710,0,864,0,858,0,927,0,872,0,914,0,1011,0,906,0,754,0,776,0,601,0,453,0,14025,0
돋질로,하행,3,남구보건소사거리,예술회관사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,2,0,0,0,4,0,2,0,2,0,0,0,4,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,32
돋질로,하행,3,남구보건소사거리,예술회관사거리,15분,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,4,0,2,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,2,0,0,0,4,0,4,0,0,0,4,0,0,0,36
돋질로,하행,3,남구보건소사거리,예술회관사거리,30분,0,0,-,-,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,2,0,4,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,30
돋질로,하행,3,남구보건소사거리,예술회관사거리,45분,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,2,0,2,0,4,0,0,0,2,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,4,0,2,0,0,0,36
